id_client,nom,prenom,email,date_naissance,sexe,ville,telephone,date_inscription,canal_acquisition
CLI02857,El Ghazi,Omar,omar_elghazi@outlook.com,2006-08-10,Homme,Tétouan,0624359513,2022-08-31,Email
CLI03906,El Ouafi,Ayoub,ayoub.elouafi33@yahoo.fr,1951-10-03,M,Fès,0661434564,2025-01-23,Affichage
CLI00795,Benkirane,Hanane,hananebenkirane78@hotmail.com,1999-03-11,Femme,CASABLANCA,0690725873,2025-04-26,Email
CLI04762,El Mansouri,Bilal,bilal.elmansouri@menara.ma,1950-08-23,m,Casablanca,0765304827,2022-07-17,Facebook
CLI00131,Drissi,Mariam,mariam.drissi@yahoo.fr,1890-01-01,f,Agadir,0725241056,2023-07-20,Recommandation
CLI03753,El Azzouzi,Hanane,hanane.elazzouzi94@hotmail.com,1968-04-12,0,Tétouan,0768116550,2023-03-07,Affichage
CLI04169,Lamrani,Abdellatif,abdellatif-lamrani@menara.ma,1952-06-11,male,Fès,0717205046,2022-07-21,TikTok
CLI03952,Oulhaj,Aicha,aicha.oulhaj@outlook.com,1992-07-08,f,Agadir,0652701274,2022-06-07,Google SEO
CLI04637,Bakkali,Soufiane,soufiane_bakkali32@yahoo.fr,1973-05-31,m,Nador,0780170838,2025-01-19,Direct
CLI01845,Benjelloun,Yasmine,yasminebenjelloun90@gmail.com,1983-06-11,f,Meknès,0675644390,2023-02-13,TV
CLI04296,Naciri,Issam,issam-naciri@hotmail.com,1964-06-09,M,safi,0631299315,2022-08-11,Facebook
CLI04858,El Bakkali,Brahim,brahim.elbakkali@menara.ma,1976-01-02,m,El Jadida,0765291930,2022-10-04,TikTok
CLI04158,El Moussaoui,Nadia,nadia_elmoussaoui@hotmail.com,1986-10-07,f,Tétouan,0789219175,2023-08-12,TV
CLI02949,El Mansouri,Hafida,hafida_elmansouri@menara.ma,1987-08-15,f,Oujda,0699497450,2025-11-01,Google SEO
CLI01947,Ziani,Riad,riadziani64@yahoo.fr,1950-06-07,Homme,Meknès,0791916369,2025-09-26,TikTok
CLI02092,Hajji,Khadija,khadija_hajji9@yahoo.fr,1990-03-29,female,Agadir,0779990072,2022-05-02,TikTok
CLI01788,Moussaoui,Othmane,othmanemoussaoui@menara.ma,1969-09-18,Homme,Taza,0665024238,2025-07-03,TV
CLI00702,Mernissi,Mehdi,mehdimernissi38@gmail.com,2000-06-29,M,tetouan,0679340652,2024-11-15,Direct
CLI00769,Ziani,Zakaria,zakaria_ziani@outlook.com,2000-08-14,Homme,Rabat,0796790898,2023-02-18,Recommandation
CLI00993,Bouyahia,Samir,samir.bouyahia75@menara.ma,1973-06-24,1,Taza,0611375358,2024-04-15,Facebook
CLI02256,Benomar,Hind,hind-benomar@hotmail.com,1993-01-23,female,casablanca,0661669744,2025-01-11,Influenceur
CLI01909,Cherkaoui,Jamal,jamal.cherkaoui@gmail.com,1976-10-22,M,Béni Mellal,0715923466,2022-12-25,TikTok
CLI04120,Naciri,Aicha,aichanaciri@hotmail.com,1993-03-08,F,Fès,0644879476,2022-12-10,TV
CLI00983,Idrissi,Widad,widad_idrissi@outlook.com,2004-03-25,F,Casablanca,0612329615,2023-10-06,Instagram
CLI03139,Berrada,Nadia,nadia_berrada@yahoo.fr,1992-02-02,f,Béni Mellal,0777606125,2024-02-22,Instagram
CLI02115,Tahiri,Ilham,ilham.tahiri@menara.ma,2005-06-01,Femme,Nador,0604690743,2022-08-13,TV
CLI04365,El Moussaoui,Kawtar,kawtar.elmoussaoui@gmail.com,1992-07-08,Femme,El Jadida,0715519657,2023-04-14,Affichage
CLI02313,Lahlou,Rim,rim_lahlou@yahoo.fr,1979-07-25,f,BENI MELLAL,0603728102,2022-06-16,TV
CLI00371,Tahiri,Mehdi,mehdi-tahiri@outlook.com,1950-07-18,m,Tétouan,0765217073,2024-06-13,Google SEO
CLI04418,Mernissi,Sara,sara.mernissi@gmail.com,1984-04-28,f,El Jadida,0663924948,2026-02-01,Recommandation
CLI03855,Benomar,Mehdi,mehdi-benomar@gmail.com,1988-08-19,M,Fès,0601861626,2025-02-13,Recommandation
CLI02101,Bensouda,Latifa,latifa.bensouda53@hotmail.com,1993-12-06,f,Tanger,0766549770,2024-08-19,TikTok
CLI02656,El Ghazi,Hanane,hanane_elghazi@gmail.com,1984-07-01,0,Kenitra,0635431373,2025-01-16,Instagram
CLI04126,Belkadi,Bilal,bilal.belkadi@hotmail.com,1989-03-19,H,Kenitra,0741505682,2023-11-16,Affichage
CLI90213,Kettani,Rachid,rachid_kettani@outlook.com,1979-07-18,1,el jadida,0602730086,2024-10-22,TV
CLI99458,Hajji,Sara,sara_hajji39@gmail.com,1957-05-27,0,tanja,0607137797,2024-02-25,Email
CLI00499,Filali,Omar,omar.filali@gmail.com,2000-09-24,H,Taza,0651762983,2026-03-02,Email
CLI02571,Belkadi,Rim,rimbelkadi@gmail.com,2009-12-20,f,Rabat,0671898022,2022-12-23,Instagram
CLI02830,Mernissi,Oumaima,oumaimamernissi@outlook.com,1957-12-19,Femme,Safi,0753409619,2025-11-18,TV
CLI02967,Kettani,Nadia,nadia.kettani13@yahoo.fr,1948-07-16,F,Kenitra,0764504462,2022-06-16,Recommandation
CLI01591,El Hajjaji,Khadija,khadija-elhajjaji@yahoo.fr,1963-10-31,Femme,Nador,0620513563,2023-01-03,TV
CLI00411,Tahiri,Brahim,brahim-tahiri@hotmail.com,1981-05-20,m,Nador,0764208656,2025-04-30,Direct
CLI04540,Idrissi,Simo,simo.idrissi@menara.ma,1945-08-22,H,Oujda,0634598407,2023-11-30,Instagram
CLI03313,Idrissi,Karim,karim_idrissi75@menara.ma,1968-06-25,M,Kenitra,0652627382,2022-06-07,Direct
CLI01675,Moussaoui,Riad,riadmoussaoui@outlook.com,1988-07-12,1,Marrakech,0668517973,2023-04-28,Influenceur
CLI03662,Moussaoui,Chaimae,chaimae-moussaoui8@outlook.com,1984-10-10,0,Meknès,0628798815,2026-04-13,TV
CLI04490,El Mansouri,Naima,naima.elmansouri69@outlook.com,1969-05-08,Femme,Taza,0710511931,2026-04-19,Recommandation
CLI02213,Zeroual,Manal,manal.zeroual@yahoo.fr,1946-08-31,f,TAZA,0634512982,2025-12-25,TV
CLI01191,El Mansouri,Samir,samir.elmansouri52@menara.ma,1965-08-04,Homme,marrakech,0797833548,2023-09-15,Affichage
CLI00526,Benkirane,Hicham,hicham_benkirane@menara.ma,1979-06-22,m,Taza,0734776958,2025-04-28,Direct
CLI04228,Fennich,Nassim,nassim_fennich@gmail.com,1964-04-02,H,MEKNES,0736894561,2023-12-12,Affichage
CLI01017,Idrissi,Aziz,aziz.idrissi@menara.ma,1981-11-22,1,Fès,0798884393,2026-02-22,Email
CLI03250,Benali,Issam,issam_benali@hotmail.com,1991-11-11,Homme,Fès,0788121555,2025-08-25,Facebook
CLI02297,El Fassi,Hanane,hananeelfassi@outlook.com,1971-02-02,F,Agadir,0697763858,2022-07-27,Influenceur
CLI03030,Lamrani,Imane,imanelamrani@outlook.com,1949-07-04,Femme,Rabat,0712349457,2025-06-15,Facebook
CLI04538,Belkadi,Aziz,aziz-belkadi@outlook.com,2005-01-21,H,Tnja,0779734174,2024-04-29,Google SEO
CLI03756,Zeroual,Widad,widad-zeroual77@outlook.com,1969-05-28,0,Fès,0616042637,2024-10-20,TikTok
CLI02692,Ksikes,Fatima,fatimaksikes94@yahoo.fr,1948-04-22,f,Agadir,0645210203,2024-11-23,Affichage
CLI03570,El Hamdouchi,Meryem,meryem-elhamdouchi@hotmail.com,1965-04-02,0,Taza,0662698520,2024-11-15,TikTok
CLI00002,Filali,Dounia,dounia.filali@gmail.com,1975-06-21,female,Tanger,0782814893,2023-10-15,Facebook
CLI00746,Chraibi,Salma,salma.chraibi@outlook.com,2001-03-27,0,SAFI,0761786880,2023-07-19,Google SEO
CLI01926,Lahlou,Abdellatif,abdellatif_lahlou@outlook.com,1988-11-18,m,Casablanca,0764153307,2023-09-23,Google SEO
CLI03969,El Mansouri,Malika,malika_elmansouri77@hotmail.com,1948-11-20,female,CASABLANCA,0659845554,2025-11-25,TikTok
CLI02678,El Moussaoui,Youssef,youssef_elmoussaoui@outlook.com,1950-05-18,1,Rabat,0675931726,2025-01-18,Instagram
CLI02145,Tazi,Younes,younes_tazi@hotmail.com,1958-01-29,male,Tétouan,0663898749,2024-08-12,TikTok
CLI99981,Bouyahia,Abdellatif,abdellatif_bouyahia63@outlook.com,1961-01-05,m,Nador,0716674078,2025-03-15,Affichage
CLI04670,Oulhaj,Rabha,rabha.oulhaj@outlook.com,1972-06-11,female,Oujda,0782316586,2023-09-10,Recommandation
CLI04385,Guerrouj,Hajar,hajar-guerrouj4@menara.ma,1990-04-11,Femme,Tanger,0746642494,2024-11-17,Instagram
CLI04362,El Azzouzi,Riad,riad_elazzouzi18@yahoo.fr,2006-11-20,H,Safi,0755427305,2023-05-17,Affichage
CLI00332,Alaoui,Simo,simo.alaoui@yahoo.fr,2003-04-02,M,Marrakech,0636103266,2024-02-05,Recommandation
CLI04466,El Moussaoui,Khadija,khadija_elmoussaoui50@menara.ma,1967-10-28,female,Fès,0785302418,2024-04-12,Influenceur
CLI01612,Benali,Anass,anass_benali@hotmail.com,1984-06-13,Homme,Tnja,0766740877,2023-01-09,Facebook
CLI00774,Chakir,Dounia,dounia.chakir70@gmail.com,1987-11-18,female,Meknès,0796325942,2023-05-25,Email
CLI00327,Bensouda,Omar,omarbensouda@yahoo.fr,2005-05-05,1,kenitra,0728092428,2024-02-13,Direct
CLI03813,Oulhaj,Hafida,hafida_oulhaj74@hotmail.com,1973-01-09,f,El Jadida,0770547199,2023-12-23,Influenceur
CLI01141,Lamrani,Oumaima,oumaima_lamrani@gmail.com,2000-09-28,female,Agadir,0616049910,2024-12-03,Google SEO
CLI01212,Drissi,Nadia,nadia_drissi@hotmail.com,1947-07-09,F,Béni Mellal,0612359042,2025-11-21,Influenceur
CLI00577,Benjelloun,Ayoub,ayoub_benjelloun@menara.ma,1973-06-19,male,Marrakech,0771270587,2024-06-02,Direct
CLI00051,Lamrani,Reda,reda.lamrani@menara.ma,1982-10-05,m,Meknès,0715654527,2023-10-16,Instagram
CLI02326,El Azzouzi,Soufiane,soufianeelazzouzi28@menara.ma,1964-03-27,m,Fès,0795595827,2023-03-19,Direct
CLI00410,El Fassi,Walid,walid_elfassi@hotmail.com,1952-03-06,1,Tanger,0748149737,2022-05-23,Recommandation
CLI00378,Chraibi,Widad,widad_chraibi@gmail.com,1999-12-10,Femme,Béni Mellal,0731115083,2025-11-22,TikTok
CLI01484,Benali,Oumaima,oumaima.benali@yahoo.fr,1983-10-21,female,Fès,0676334228,2025-02-28,TikTok
CLI00575,Chakir,Dounia,dounia_chakir96@menara.ma,1986-04-10,F,SAFI,0639977180,2025-12-28,TikTok
CLI02954,Chraibi,Mehdi,mehdi.chraibi19@outlook.com,1972-10-06,1,Rabat,0711341481,2025-06-15,Facebook
CLI04842,El Moussaoui,Latifa,latifaelmoussaoui@gmail.com,1979-03-14,0,Tétouan,0663035994,2025-11-22,Google SEO
CLI02489,Benomar,Najat,najat_benomar@outlook.com,2004-07-31,F,Tétouan,0630347112,2023-12-16,Google SEO
CLI04414,Mernissi,Tarik,tarikmernissi45@gmail.com,1954-07-22,M,Nador,0786547223,2025-02-21,Google SEO
CLI01026,Mernissi,Ali,ali-mernissi24@menara.ma,1966-05-13,H,Béni Mellal,0724728639,2022-03-30,Recommandation
CLI02658,Lamrani,Ilham,ilhamlamrani@hotmail.com,1997-06-21,F,tng,0786303816,2023-12-05,TV
CLI00212,El Khamlichi,Jamal,jamalelkhamlichi@outlook.com,1961-07-08,1,Safi,0769961125,2025-05-23,Email
CLI02478,El Khamlichi,Khalid,khalid.elkhamlichi@gmail.com,1983-01-13,male,Taza,0637970860,2024-05-14,Recommandation
CLI04565,El Ghazi,Sanaa,sanaa-elghazi@outlook.com,1960-12-22,0,Tanger,0701776752,2026-01-16,Google SEO
CLI02606,Bouyahia,Nabil,nabil.bouyahia@outlook.com,1960-10-25,H,Safi,0720315799,2024-11-22,Direct
CLI03410,El Hajjaji,Dounia,dounia.elhajjaji1@outlook.com,1984-04-27,Femme,Nador,0640692600,2023-12-12,TikTok
CLI03350,Rhazouani,Amine,aminerhazouani66@menara.ma,1973-11-22,M,Oujda,0638231196,2024-01-13,Direct
CLI02147,Errami,Malika,malika_errami82@hotmail.com,1990-07-15,female,Safi,0694167952,2022-12-17,Google SEO
CLI02511,Alaoui,Zakaria,zakaria.alaoui1@menara.ma,2004-01-02,H,Kenitra,0790140565,2024-05-26,Google SEO
CLI01195,Idrissi,Ali,ali.idrissi77@menara.ma,1980-04-10,m,Béni Mellal,0780283541,2026-04-24,TikTok
CLI00919,Ouazzani,Hicham,hichamouazzani@gmail.com,1976-06-29,m,Casablanca,0631380049,2024-06-05,Affichage
CLI01549,Oulhaj,Mohammed,mohammed.oulhaj@gmail.com,1958-06-25,Homme,Marrakech,0670783847,2023-12-08,Affichage
CLI00042,Ouazzani,Fouad,fouad_ouazzani@outlook.com,1984-10-28,male,Agadir,0740640909,2023-02-15,Direct
CLI01203,El Moussaoui,Samira,samiraelmoussaoui@gmail.com,1970-08-20,female,Béni Mellal,0609244928,2024-04-22,Direct
CLI04179,Oulhaj,Riad,riad_oulhaj18@outlook.com,1970-06-26,male,Nador,0710027578,2023-07-17,TV
CLI01119,Lahlou,Youssef,youssef-lahlou76@hotmail.com,2005-03-31,M,Kenitra,0667590177,2023-12-16,TV
CLI04882,Lamrani,Rabha,rabha.lamrani@gmail.com,1979-10-21,Femme,Nador,0764264939,2022-08-05,Google SEO
CLI00538,Saidi,Btissam,btissam.saidi55@hotmail.com,1970-11-09,F,marrakesh,0619213424,2023-03-09,TV
CLI02902,Bouazza,Rabha,rabha_bouazza@yahoo.fr,1999-06-02,f,Kenitra,0711881167,2023-01-19,Affichage
CLI04040,El Bakkali,Karim,karimelbakkali55@menara.ma,1972-05-11,1,Taza,0613028783,2026-01-04,Email
CLI00469,Saidi,Rachid,rachidsaidi@menara.ma,2010-02-14,1,Tétouan,0680882351,2025-04-02,Email
CLI01163,Belkadi,Houssam,houssam.belkadi@yahoo.fr,1965-05-14,M,Tétouan,0619333593,2022-07-26,Direct
CLI04067,Mernissi,Sara,saramernissi93@hotmail.com,1996-10-14,Femme,El Jadida,0658530896,2022-11-15,Direct
CLI00781,Benkirane,Houssam,houssambenkirane@menara.ma,1972-02-20,H,El Jadida,0785965594,2024-06-10,Facebook
CLI03172,Mernissi,Malika,malika.mernissi@menara.ma,1988-02-03,0,Fès,0736375708,2026-04-13,Instagram
CLI02291,Drissi,Fouad,fouad.drissi@menara.ma,1997-07-25,1,Safi,0654993145,2023-12-09,Email
CLI03958,Benali,Houssam,houssam.benali@gmail.com,1955-03-03,male,Meknès,0712301674,2024-05-23,Email
CLI00352,El Bakkali,Driss,drisselbakkali74@gmail.com,1973-04-25,m,Marrakech,0770229604,2024-03-26,Recommandation
CLI04333,Benomar,Rania,rania_benomar@gmail.com,1946-06-27,f,Meknès,0758588346,2026-04-27,Facebook
CLI04991,Kettani,Btissam,btissam_kettani@menara.ma,1945-11-12,female,Casablanca,0646726579,2023-09-14,Email
CLI04224,Lamrani,Soufiane,soufianelamrani@outlook.com,1976-01-25,m,Béni Mellal,0696377401,2022-05-17,TV
CLI01379,El Azzouzi,Laila,laila_elazzouzi@yahoo.fr,1980-07-11,0,El Jadida,0686692552,2023-09-01,TV
CLI04564,Bensouda,Amina,amina_bensouda@gmail.com,1975-11-04,0,Casablanca,0745273529,2026-04-10,Google SEO
CLI01908,El Ouafi,Sara,sara-elouafi@yahoo.fr,2002-03-07,F,Safi,0762482230,2024-09-11,Influenceur
CLI04288,Zeroual,Issam,issamzeroual@hotmail.com,1985-06-04,M,Meknès,0698405537,2022-08-17,Facebook
CLI02347,Saidi,Chaimae,chaimae-saidi12@menara.ma,1950-09-11,f,Agadir,0618005440,2024-01-22,Facebook
CLI01389,Bouazza,Samira,samirabouazza@hotmail.com,1952-05-14,f,Meknès,0761125842,2024-05-04,Email
CLI02450,Guerrouj,Hanane,hanane_guerrouj@hotmail.com,1946-06-04,0,Nador,0769146164,2025-10-16,Instagram
CLI97799,Filali,Soufiane,soufiane_filali@hotmail.com,1970-03-28,1,Tétouan,0664950926,2022-04-25,Facebook
CLI00827,Ziani,Zakaria,zakariaziani@menara.ma,1959-09-15,m,Rabat,0770472642,2025-11-20,Influenceur
CLI00272,Tazi,Abdellatif,abdellatif.tazi@yahoo.fr,1961-11-01,1,Rabat,0717396271,2024-11-05,Facebook
CLI00095,Hajji,Latifa,latifa_hajji69@gmail.com,1959-08-22,F,Marrakech,0786863375,2026-03-16,Facebook
CLI02802,Moussaoui,Riad,riad.moussaoui@outlook.com,1971-01-13,H,mkch,0798440602,2023-05-16,Influenceur
CLI00893,Mernissi,Reda,redamernissi@menara.ma,1951-10-26,H,Rabat,0777319227,2025-12-01,Influenceur
CLI02237,Rhazouani,Hassan,hassan_rhazouani@gmail.com,1956-12-08,M,Tétouan,0783609016,2024-04-07,Affichage
CLI01277,Lahlou,Oumaima,oumaima_lahlou17@outlook.com,1952-04-25,F,Safi,0748597243,2026-01-26,Affichage
CLI03065,El Andaloussi,Hassan,hassanelandaloussi@gmail.com,1959-02-18,H,Marrakech,0719406568,2026-03-24,TikTok
CLI02384,Bensouda,Hanane,hanane-bensouda@yahoo.fr,1958-03-08,Femme,Casablanca,0715694438,2025-05-05,Direct
CLI02648,Alaoui,Houda,houda-alaoui94@hotmail.com,1971-10-11,F,Tétouan,0710818632,2023-01-22,Instagram
CLI03284,Benali,Oumaima,oumaima_benali@gmail.com,2007-08-14,F,Tanger,0762087384,2024-01-17,Email
CLI00082,Chakir,Soufiane,soufiane.chakir43@gmail.com,1949-08-29,H,Agadir,0726949588,2025-07-19,Affichage
CLI04233,Errami,Anass,anasserrami54@gmail.com,1964-03-21,male,Marrakech,0600969004,2025-06-08,Instagram
CLI01495,Guerrouj,Siham,siham_guerrouj@outlook.com,1984-06-06,Femme,Tnja,0676090937,2022-10-19,Instagram
CLI04218,Cherkaoui,Hind,hind.cherkaoui@yahoo.fr,1995-09-27,f,Nador,0712358766,2023-06-12,Facebook
CLI04234,Bensouda,Hassan,hassanbensouda@outlook.com,2005-10-10,male,Béni Mellal,0611745188,2025-05-20,TV
CLI01421,Bouazza,Najat,najatbouazza@gmail.com,1959-08-15,Femme,Nador,0764795127,2022-06-18,TV
CLI03181,El Khamlichi,Anass,anasselkhamlichi@yahoo.fr,1982-03-13,1,Taza,0713682332,2024-03-27,TV
CLI01214,Chraibi,Ali,ali_chraibi86@gmail.com,1971-11-21,H,El Jadida,0706272816,2025-02-05,Direct
CLI02492,Tazi,Amina,amina-tazi71@outlook.com,1973-02-11,female,Agadir,0644486574,2024-01-17,Email
CLI94696,El Moussaoui,Omar,omar_elmoussaoui72@outlook.com,1972-09-07,1,Oujda,0645979898,2023-01-10,Facebook
CLI01784,Drissi,Jamal,jamal-drissi51@outlook.com,2015-06-01,Homme,Rabat,0728033649,2023-09-14,Google SEO
CLI03381,Bouyahia,Aicha,aicha.bouyahia@menara.ma,2005-01-26,f,Meknès,0675060503,2025-03-08,Email
CLI01133,El Andaloussi,Sara,sara-elandaloussi@hotmail.com,1963-02-26,Femme,Taza,0765353896,2024-10-24,Facebook
CLI03046,Bouyahia,Karim,karimbouyahia95@gmail.com,1966-11-20,1,Kenitra,0742109438,2022-10-12,Google SEO
CLI03319,Rhazouani,Loubna,loubna.rhazouani28@hotmail.com,1984-08-05,F,Marrakech,0751523858,2022-10-16,TV
CLI02184,Benkirane,Souad,souad.benkirane@yahoo.fr,1972-04-15,F,Oujda,0652431091,2025-03-02,TikTok
CLI03209,El Ghazi,Rabha,rabha.elghazi@yahoo.fr,1951-09-02,Femme,El Jadida,0695198095,2022-08-11,TV
CLI00169,El Andaloussi,Youssef,youssef_elandaloussi@outlook.com,1890-01-01,1,Agadir,0794155216,2024-06-27,Influenceur
CLI01975,Filali,Amine,aminefilali84@gmail.com,2007-02-15,m,Fès,0605019857,2025-09-11,TikTok
CLI04958,Bouazza,Amina,amina-bouazza@gmail.com,2006-03-20,0,Tanger,0671631311,2025-09-14,Email
CLI01707,El Hajjaji,Naima,naima_elhajjaji34@yahoo.fr,1945-12-10,f,Oujda,0637846797,2023-08-03,Google SEO
CLI02636,Moussaoui,Mehdi,mehdi.moussaoui@gmail.com,2015-06-01,Homme,Fès,0699479141,2025-01-04,TikTok
CLI02917,Errami,Badr,badr.errami@outlook.com,1970-12-31,H,Taza,0757199167,2024-10-02,Email
CLI00346,Ouazzani,Salma,salma.ouazzani@outlook.com,1990-07-21,F,Taza,0766845504,2022-08-18,Affichage
CLI04562,El Hajjaji,Kawtar,kawtar.elhajjaji@hotmail.com,1984-07-15,F,Safi,0653362296,2023-03-19,Direct
CLI00253,El Amrani,Aicha,aichaelamrani62@menara.ma,1946-03-05,F,Marrakech,0721823076,2023-05-25,Affichage
CLI03287,Fennich,Oumaima,oumaima-fennich97@gmail.com,1993-02-04,Femme,Taza,0632288897,2023-10-17,Google SEO
CLI01981,Alaoui,Reda,redaalaoui@yahoo.fr,1986-03-30,1,El Jadida,0756815089,2024-07-25,TikTok
CLI00252,Fennich,Zakaria,zakariafennich@hotmail.com,1970-05-20,M,Casablanca,0735743842,2024-01-05,Instagram
CLI02909,Chakir,Ilyas,ilyas_chakir22@outlook.com,1989-01-22,m,Tanger,0770152424,2023-08-06,Recommandation
CLI02759,Benjelloun,Aicha,aicha-benjelloun@menara.ma,1976-05-08,f,Safi,0784235180,2024-03-31,Facebook
CLI04804,Benali,Souad,souad.benali@menara.ma,1988-07-13,f,Tanger,0688200550,2023-05-16,Affichage
CLI01856,Benhaddou,Ayoub,ayoub_benhaddou@gmail.com,1989-03-13,M,Tanger,0772609796,2022-10-12,Facebook
CLI04068,Cherkaoui,Loubna,loubna_cherkaoui@yahoo.fr,1984-10-05,f,Meknès,0665438441,2025-04-06,Facebook
CLI04412,Ziani,Youssef,youssefziani58@yahoo.fr,1962-11-23,M,Tétouan,0605177188,2023-02-05,Affichage
CLI03987,Ouazzani,Houssam,houssam-ouazzani@hotmail.com,1986-06-18,m,Casablanca,0686243801,2023-05-23,Instagram
CLI02639,Benkirane,Houda,houda-benkirane@yahoo.fr,1984-02-14,0,Tanger,0688314914,2025-11-15,Instagram
CLI04325,Lamrani,Mustapha,mustaphalamrani@menara.ma,1969-02-05,m,Agadir,0687169444,2025-08-09,Facebook
CLI03360,El Moussaoui,Walid,walid.elmoussaoui@hotmail.com,2000-06-21,m,Casablanca,0645826096,2023-10-10,Google SEO
CLI04741,El Hajjaji,Aziz,aziz-elhajjaji@menara.ma,1999-06-13,m,Oujda,0611695235,2025-07-13,TV
CLI00643,Bouazza,Riad,riad_bouazza@yahoo.fr,1948-11-13,male,fes,0639205677,2023-04-09,TikTok
CLI04775,Alaoui,Hassan,hassan_alaoui31@hotmail.com,1949-04-11,H,Casablanca,0793675359,2023-03-02,Recommandation
CLI01906,Hajji,Fatima,fatima.hajji@outlook.com,1998-09-15,f,Casablanca,0627383181,2026-02-15,Direct
CLI02372,Lahlou,Latifa,latifalahlou@yahoo.fr,1972-10-08,0,Tanger,0600214366,2022-09-13,TikTok
CLI01115,El Moussaoui,Rania,rania-elmoussaoui@menara.ma,1961-05-06,0,Béni Mellal,0774621595,2024-09-11,Affichage
CLI01192,El Amrani,Mustapha,mustapha-elamrani52@gmail.com,1949-08-03,Homme,Kenitra,0764320317,2022-05-07,Facebook
CLI03710,El Bakkali,Salma,salmaelbakkali@hotmail.com,1972-08-05,F,Tétouan,0772634855,2022-04-26,Google SEO
CLI91239,Ziani,Souad,souad.ziani@hotmail.com,1976-11-13,0,Tanger,0645307300,2024-05-25,Facebook
CLI00933,Belkadi,Mehdi,mehdi_belkadi@gmail.com,1978-12-18,H,Fès,0798816498,2024-05-28,Google SEO
CLI03103,Saidi,Zineb,zineb_saidi15@menara.ma,1948-08-20,Femme,Tanger,0644434028,2024-11-03,Affichage
CLI04930,El Andaloussi,Soufiane,soufiane.elandaloussi@yahoo.fr,1946-12-09,Homme,Oujda,0750363532,2025-08-08,Recommandation
CLI02222,El Moussaoui,Loubna,loubna_elmoussaoui@hotmail.com,1953-04-18,female,Fès,0743029973,2023-06-06,Affichage
CLI00162,Idrissi,Hanane,hanane.idrissi@outlook.com,1946-03-22,Femme,Tanger,0623569725,2024-01-06,Facebook
CLI04351,Tahiri,Salma,salma-tahiri35@gmail.com,1959-04-05,Femme,marrakech,0691322556,2024-08-14,Google SEO
CLI04337,El Fassi,Zakaria,zakaria_elfassi@outlook.com,1986-04-27,m,Tétouan,0709866819,2023-05-06,Affichage
CLI01400,Benjelloun,Fouad,fouad-benjelloun@yahoo.fr,1967-05-28,M,Taza,0605596757,2022-12-27,Direct
CLI01532,Zeroual,Karim,karim-zeroual@outlook.com,1985-03-20,m,Meknès,0797276768,2022-06-20,Direct
CLI04003,Benomar,Loubna,loubna_benomar@yahoo.fr,1976-05-11,0,Fes,0610837908,2025-06-09,Direct
CLI04119,Chakir,Nabil,nabil-chakir@outlook.com,1968-12-06,M,El Jadida,0737715789,2024-01-19,TV
CLI04855,Benomar,Hind,hind-benomar@yahoo.fr,2002-09-16,f,Agadir,0646906153,2024-05-11,Email
CLI04706,Fennich,Riad,riad-fennich@menara.ma,1957-06-08,m,Oujda,0632206339,2024-08-05,TV
CLI04252,El Azzouzi,Reda,reda.elazzouzi@menara.ma,1986-10-16,m,Tétouan,0706694250,2025-11-20,TikTok
CLI00431,Chakir,Meryem,meryem_chakir@hotmail.com,1956-05-10,Femme,Meknès,0733567086,2024-03-14,Google SEO
CLI03541,Belkadi,Nadia,nadia-belkadi56@yahoo.fr,1978-11-11,F,Marrakech,0747620693,2023-04-30,Recommandation
CLI00029,El Andaloussi,Jamal,jamal-elandaloussi69@yahoo.fr,1993-12-21,M,Rabat,0710947775,2022-06-03,Facebook
CLI03670,Lahlou,Widad,widad-lahlou@hotmail.com,1976-01-15,female,Marrakech,0672051395,2025-10-29,Recommandation
CLI01361,El Hajjaji,Sara,saraelhajjaji@yahoo.fr,1957-11-02,f,Agadir,0689622527,2025-03-29,TikTok
CLI01964,Cherkaoui,Adil,adilcherkaoui@outlook.com,2007-08-09,M,Casablanca,0713786268,2026-02-01,Recommandation
CLI01993,Mernissi,Btissam,btissammernissi@hotmail.com,2002-09-13,Femme,Marrakech,0660154138,2022-11-17,Facebook
CLI03449,El Hajjaji,Ghita,ghita_elhajjaji@hotmail.com,1948-12-01,0,Marrakech,0632818012,2025-04-20,TV
CLI04305,Guerrouj,Ilham,ilhamguerrouj31@yahoo.fr,1963-06-15,0,Rabat,0700698219,2023-01-09,Facebook
CLI04277,Benhaddou,Aicha,aicha.benhaddou@yahoo.fr,1967-09-01,female,Tanger,0796184042,2022-12-08,Instagram
CLI04180,Boulahia,Othmane,othmaneboulahia16@menara.ma,1954-12-28,H,Béni Mellal,0689665367,2024-08-14,Influenceur
CLI02814,Ouazzani,Bilal,bilal.ouazzani@yahoo.fr,2002-12-07,Homme,Safi,0756261604,2022-06-12,Influenceur
CLI02539,Zeroual,Mehdi,mehdi-zeroual70@hotmail.com,1994-12-25,male,Oujda,0667077924,2024-06-25,Recommandation
CLI00734,Idrissi,Chaimae,chaimae-idrissi@menara.ma,1994-01-07,F,Taza,0638815881,2023-04-14,Recommandation
CLI02194,Tahiri,Rabha,rabha_tahiri46@menara.ma,1976-06-23,f,Rabat,0764273869,2026-01-31,Influenceur
